x, y
-40, 0.0018743455497382197
-39.174041297935105, 0.0018848167539267011
-37.935103244837755, 0.0018743455497382197
-36.8141592920354, 0.0018743455497382197
-35.75221238938053, 0.0018743455497382197
-34.57227138643068, 0.0018638743455497379
-33.451327433628315, 0.0018638743455497379
-32.21238938053097, 0.0018638743455497379
-30.914454277286136, 0.0018638743455497379
-29.67551622418879, 0.0018534031413612565
-28.73156342182891, 0.0018534031413612565
-27.61061946902655, 0.0018534031413612565
-26.371681415929203, 0.0018534031413612565
-25.36873156342183, 0.0018534031413612565
-24.54277286135693, 0.0018429319371727746
-23.716814159292035, 0.0018429319371727746
-22.300884955752213, 0.0018324607329842928
-21.41592920353982, 0.0018324607329842928
-20.589970501474927, 0.0018324607329842928
-19.646017699115045, 0.0018324607329842928
-18.820058997050147, 0.0018324607329842928
-17.640117994100294, 0.0018219895287958114
-16.342182890855458, 0.0018219895287958114
-15.28023598820059, 0.0018219895287958114
-14.395280235988201, 0.0018219895287958114
-13.628318584070795, 0.0018219895287958114
-12.979351032448378, 0.0018219895287958114
-12.625368731563421, 0.0018219895287958114
-11.976401179941004, 0.0018219895287958114
-11.976401179941004, 0.0018219895287958114
-11.563421828908554, 0.0018010471204188477
-11.268436578171091, 0.0017486910994764394
-11.150442477876107, 0.0016753926701570678
-11.03244837758112, 0.0016020942408376962
-10.914454277286136, 0.0015287958115183242
-10.914454277286136, 0.0014450261780104708
-10.855457227138643, 0.0013403141361256542
-10.79646017699115, 0.0012041884816753924
-10.678466076696164, 0.0010680628272251307
-10.678466076696164, 0.0009319371727748689
-10.619469026548673, 0.0007958115183246072
-10.56047197640118, 0.0006387434554973822
-10.56047197640118, 0.0004397905759162303
-10.442477876106194, 0.00025130890052356024
-10.442477876106194, 0.00008376963350785341
-10.383480825958703, -0.00009424083769633525
-10.32448377581121, -0.0002408376963350786
-10.206489675516224, -0.00045026178010471214
-10.206489675516224, -0.0006073298429319373
-9.616519174041297, -0.0014659685863874345
-9.852507374631267, -0.001392670157068063
-9.321533923303834, -0.0013717277486910997
-9.20353982300885, -0.0012879581151832463
-9.91150442477876, -0.0013089005235602095
-9.970501474926253, -0.0012146596858638745
-10.029498525073747, -0.0011204188481675394
-10.029498525073747, -0.0010471204188481676
-10.08849557522124, -0.0009528795811518326
-10.14749262536873, -0.0008586387434554976
-10.14749262536873, -0.0007643979057591623
-9.085545722713864, -0.0012041884816753928
-8.96755162241888, -0.001130890052356021
-8.7905604719764, -0.001068062827225131
-8.55457227138643, -0.0009947643979057593
-8.259587020648967, -0.0009319371727748692
-7.964601769911504, -0.0008691099476439792
-7.551622418879056, -0.0008272251308900525
-7.1386430678466075, -0.0007853403141361258
-6.725663716814159, -0.0007748691099476442
-6.371681415929204, -0.0007434554973821991
-5.958702064896755, -0.0007329842931937175
-5.486725663716814, -0.0007225130890052356
-5.073746312684365, -0.000712041884816754
-4.660766961651917, -0.0007015706806282724
-4.2477876106194685, -0.0006806282722513089
-3.8348082595870205, -0.0006701570680628273
-3.421828908554572, -0.000649214659685864
-3.0088495575221237, -0.0006387434554973824
-2.5958702064896757, -0.000617801047120419
-2.1828908554572273, -0.000617801047120419
-1.7699115044247788, -0.000649214659685864
-1.4749262536873156, -0.0007225130890052356
-1.238938053097345, -0.0007748691099476442
-0.35398230088495575, -0.0012670157068062828
-0.5309734513274336, -0.001193717277486911
-0.2359882005899705, -0.001130890052356021
-0.6489675516224189, -0.0011204188481675394
-0.2359882005899705, -0.0010575916230366493
-0.7669616519174041, -0.001036649214659686
-0.11799410029498525, -0.0009842931937172777
-0.8849557522123894, -0.0009633507853403142
-0.17699115044247787, -0.0009109947643979059
-0.943952802359882, -0.0008900523560209424
-0.17699115044247787, -0.0008376963350785341
-0.11799410029498525, -0.0007434554973821991
-0.11799410029498525, -0.0006596858638743457
0, 0.00014659685863874315
-0.058997050147492625, 0.00006282722513088973
0.058997050147492625, -0.000020942408376963678
-0.058997050147492625, -0.00009424083769633525
0.17699115044247787, -0.00016753926701570704
-0.11799410029498525, -0.000230366492146597
