x, y
-1.0256410256410255, -0.0008571428571428573
-0.5128205128205128, -0.001032258064516129
-0.7692307692307692, -0.0009769585253456222
-0.923076923076923, -0.0009124423963133641
-0.358974358974359, -0.000967741935483871
-0.358974358974359, -0.0009032258064516131
-0.3076923076923077, -0.0008202764976958526
-0.2564102564102564, -0.00071889400921659
-0.20512820512820512, -0.0006175115207373272
-0.20512820512820512, -0.000534562211981567
-0.20512820512820512, -0.00044239631336405547
-0.15384615384615385, -0.00038709677419354843
-0.15384615384615385, -0.0003041474654377882
-0.15384615384615385, -0.00022119815668202774
-0.10256410256410256, -0.00012903225806451622
-0.10256410256410256, -0.00004608294930875598
0, 0.00023963133640552987
0.05128205128205128, 0.00014746543778801835
-0.05128205128205128, 0.00006451612903225811
0.15384615384615385, 0.000009216589861750848
0.20512820512820512, -0.00008294930875576046
0.2564102564102564, -0.0001658986175115209
0.3076923076923077, -0.00025806451612903243
0.358974358974359, -0.00034101382488479267
0.41025641025641024, -0.0004055299539170508
0.5641025641025641, -0.0004884792626728112
0.5641025641025641, -0.0005806451612903228
0.6666666666666666, -0.0006543778801843319
0.7692307692307692, -0.0007465437788018434
0.8717948717948718, -0.000838709677419355
1.0769230769230769, -0.0009124423963133641
1.3333333333333333, -0.0009861751152073733
1.5897435897435896, -0.0010414746543778801
1.9487179487179487, -0.0010599078341013827
2.358974358974359, -0.0010783410138248848
2.8205128205128203, -0.0010875576036866361
3.282051282051282, -0.0010691244239631338
3.7435897435897436, -0.0010599078341013827
4.153846153846153, -0.0010414746543778801
4.564102564102564, -0.0010138248847926267
5.0256410256410255, -0.0009953917050691246
5.487179487179487, -0.0009585253456221199
6, -0.0009124423963133641
6.41025641025641, -0.0008755760368663594
6.9743589743589745, -0.000838709677419355
7.538461538461538, -0.0007834101382488479
8.153846153846153, -0.0007373271889400922
8.615384615384615, -0.0006820276497695853
9.384615384615385, -0.0005898617511520738
10, -0.0005253456221198157
10.769230769230768, -0.00045161290322580654
11.23076923076923, -0.00038709677419354843
11.794871794871794, -0.0003225806451612903
12.615384615384615, -0.00023041474654377902
13.333333333333332, -0.00014746543778801856
14.051282051282051, -0.00006451612903225811
14.769230769230768, 0.00001843317972350213
15.538461538461538, 0.00010138248847926237
