panel,omega_r,omega_i,lambda_re,lambda_im
0,-0.0,0.0007631842872100001,2.60081,0.0
0,-0.0008490421894000002,0.0007468660332,2.5452,2.8934
0,0.0008490421894000002,0.0007468660332,2.5452,-2.8934
0,-0.00010900159386000002,0.00074332420033,2.53313,0.37146
0,0.00010900159386000002,0.00074332420033,2.53313,-0.37146
0,-0.00109177951901,0.0007249195808100001,2.47041,3.72061
0,0.00109177951901,0.0007249195808100001,2.47041,-3.72061
0,-0.0,0.00070959609179,2.41819,0.0
0,-0.0,0.00069694291587,2.37507,0.0
0,-0.0003502511776,0.00069532605596,2.36956,1.1936
0,0.0003502511776,0.00069532605596,2.36956,-1.1936
0,-0.0,0.00068809273531,2.34491,0.0
0,-5.0788768280000005e-05,0.0006878315728200001,2.34402,0.17308
0,5.0788768280000005e-05,0.0006878315728200001,2.34402,-0.17308
0,-0.00016297419699000002,0.0006558435694100001,2.23501,0.55539
0,0.00016297419699000002,0.0006558435694100001,2.23501,-0.55539
0,-0.0007222815462200001,0.0006467380951800001,2.20398,2.46142
0,0.0007222815462200001,0.0006467380951800001,2.20398,-2.46142
0,-0.00115907140913,0.0006421868252700001,2.18847,3.94993
0,0.00115907140913,0.0006421868252700001,2.18847,-3.94993
0,-0.00061958306504,0.00063803463512,2.17432,2.11144
0,0.00061958306504,0.00063803463512,2.17432,-2.11144
0,-0.0007794027712800002,0.0006353349779200001,2.16512,2.65608
0,0.0007794027712800002,0.0006353349779200001,2.16512,-2.65608
0,-0.00100024940229,0.0006276233484400001,2.13884,3.40869
0,0.00100024940229,0.0006276233484400001,2.13884,-3.40869
0,-0.0,0.00062200101888,2.11968,0.0
0,-0.0014308476601000001,0.00059800047949,2.03789,4.8761
0,0.0014308476601000001,0.00059800047949,2.03789,-4.8761
0,-0.0012259671539,0.00058448458703,1.99183,4.1779
0,0.0012259671539,0.00058448458703,1.99183,-4.1779
0,-0.00123365237369,0.0005818054707,1.9827,4.20409
0,0.00123365237369,0.0005818054707,1.9827,-4.20409
0,-0.0007620134576200001,0.00054367281275,1.85275,2.59682
0,0.0007620134576200001,0.00054367281275,1.85275,-2.59682
0,-0.00024472392518,0.0005383791371100001,1.83471,0.83398
0,0.00024472392518,0.0005383791371100001,1.83471,-0.83398
0,-0.00059325847293,0.00052763332769,1.79809,2.02173
0,0.00059325847293,0.00052763332769,1.79809,-2.02173
0,-0.00107122691137,0.00051721617219,1.76259,3.65057
0,0.00107122691137,0.00051721617219,1.76259,-3.65057
0,-0.00124568345469,0.00049904337106,1.70066,4.24509
0,0.00124568345469,0.00049904337106,1.70066,-4.24509
0,-0.0,0.00049818065452,1.69772,0.0
0,-0.00101975442556,0.00042890510324000003,1.46164,3.47516
0,0.00101975442556,0.00042890510324000003,1.46164,-3.47516
0,-0.00108946133511,0.0004243303580500001,1.44605,3.71271
0,0.00108946133511,0.0004243303580500001,1.44605,-3.71271
0,-0.0010899836600900001,0.00042423352252,1.44572,3.71449
0,0.0010899836600900001,0.00042423352252,1.44572,-3.71449
0,-0.0010891062715,0.0004229599885800001,1.44138,3.7115
0,0.0010891062715,0.0004229599885800001,1.44138,-3.7115
0,-0.0,0.00041816516264000007,1.42504,0.0
0,-0.0008632183241100001,0.00041123995504000003,1.40144,2.94171
0,0.0008632183241100001,0.00041123995504000003,1.40144,-2.94171
0,-0.0,0.00039993367331000003,1.36291,0.0
0,-0.0008086030851900001,0.00039679972343,1.35223,2.75559
0,0.0008086030851900001,0.00039679972343,1.35223,-2.75559
0,-0.0007964869063000001,0.00038911450364000007,1.32604,2.7143
0,0.0007964869063000001,0.00038911450364000007,1.32604,-2.7143
0,-0.00055282817195,0.00038877704649,1.32489,1.88395
0,0.00055282817195,0.00038877704649,1.32489,-1.88395
0,-0.00068711557678,0.00038522641039,1.31279,2.34158
0,0.00068711557678,0.00038522641039,1.31279,-2.34158
0,-0.00068056597366,0.00037188071371,1.26731,2.31926
0,0.00068056597366,0.00037188071371,1.26731,-2.31926
0,-0.0006132770179500001,0.00037014941181,1.26141,2.08995
0,0.0006132770179500001,0.00037014941181,1.26141,-2.08995
0,-0.0005013146044,0.00036909008980000004,1.2578,1.7084
0,0.0005013146044,0.00036909008980000004,1.2578,-1.7084
0,-0.00050950454271,0.00036494963729,1.24369,1.73631
0,0.00050950454271,0.00036494963729,1.24369,-1.73631
0,-0.00067336199711,0.0003574404821,1.2181,2.29471
0,0.00067336199711,0.0003574404821,1.2181,-2.29471
0,-0.0011235767857700001,0.00034047372348,1.16028,3.82897
0,0.0011235767857700001,0.00034047372348,1.16028,-3.82897
0,-5.770810706e-05,0.00033851060319,1.15359,0.19666
0,5.770810706e-05,0.00033851060319,1.15359,-0.19666
0,-0.0,0.00033774765659000004,1.15099,0.0
0,-0.0003701376741700001,0.00033762734578,1.15058,1.26137
0,0.0003701376741700001,0.00033762734578,1.15058,-1.26137
0,-0.0008907694996000001,0.000332762094,1.134,3.0356
0,0.0008907694996000001,0.000332762094,1.134,-3.0356
0,-0.00032454574600000003,0.00032168469625,1.09625,1.106
0,0.00032454574600000003,0.00032168469625,1.09625,-1.106
0,-3.997253302000001e-05,0.00032074568505000006,1.09305,0.13622
0,3.997253302000001e-05,0.00032074568505000006,1.09305,-0.13622
0,-0.00040074943929000004,0.0003102551693,1.0573,1.36569
0,0.00040074943929000004,0.0003102551693,1.0573,-1.36569
0,-0.00032665558679,0.0003049438872,1.0392,1.11319
0,0.00032665558679,0.0003049438872,1.0392,-1.11319
0,-0.00020976043003,0.00030250539249000003,1.03089,0.71483
0,0.00020976043003,0.00030250539249000003,1.03089,-0.71483
0,-0.0002141238977,0.00029912788658,1.01938,0.7297
0,0.0002141238977,0.00029912788658,1.01938,-0.7297
0,-0.00022771021600000003,0.00026353642769000004,0.89809,0.776
0,0.00022771021600000003,0.00026353642769000004,0.89809,-0.776
0,-0.00014334886291,0.00026313734793,0.89673,0.48851
0,0.00014334886291,0.00026313734793,0.89673,-0.48851
0,-0.0001346600749,0.00026293780805000005,0.89605,0.4589
0,0.0001346600749,0.00026293780805000005,0.89605,-0.4589
0,-0.00014078125416000002,0.00026194597747,0.89267,0.47976
0,0.00014078125416000002,0.00026194597747,0.89267,-0.47976
0,-0.0,0.00025941651605000004,0.88405,0.0
0,-0.00011045119240000002,0.00025533181733,0.87013,0.3764
0,0.00011045119240000002,0.00025533181733,0.87013,-0.3764
0,-0.0006365586268900002,0.00024526385662000004,0.83582,2.16929
0,0.0006365586268900002,0.00024526385662000004,0.83582,-2.16929
0,-0.00043321868594000003,0.00024453318853,0.83333,1.47634
0,0.00043321868594000003,0.00024453318853,0.83333,-1.47634
0,-0.0,0.00020370380779000002,0.69419,0.0
0,-0.0,0.00019321035763,0.65843,0.0
0,-0.00047366952779000004,0.00019241806693000003,0.65573,1.61419
0,0.00047366952779000004,0.00019241806693000003,0.65573,-1.61419
0,-0.00026444902920000005,0.00018795776373000002,0.64053,0.9012
0,0.00026444902920000005,0.00018795776373000002,0.64053,-0.9012
0,-0.00025852152100000003,0.00018704222781000003,0.63741,0.881
0,0.00025852152100000003,0.00018704222781000003,0.63741,-0.881
0,-0.00037829239956000007,0.00018637318233000002,0.63513,1.28916
0,0.00037829239956000007,0.00018637318233000002,0.63513,-1.28916
0,-0.0007514466472100001,0.00018511138603000002,0.63083,2.56081
0,0.0007514466472100001,0.00018511138603000002,0.63083,-2.56081
0,-0.00025782313142,0.0001835473455,0.6255,0.87862
0,0.00025782313142,0.0001835473455,0.6255,-0.87862
0,-0.00027613091541000005,0.00018189527267000003,0.61987,0.94101
0,0.00027613091541000005,0.00018189527267000003,0.61987,-0.94101
0,-0.00044331305634,0.00017834463657,0.60777,1.51074
0,0.00044331305634,0.00017834463657,0.60777,-1.51074
0,-2.5723038060000004e-05,0.00017484975426,0.59586,0.08766
0,2.5723038060000004e-05,0.00017484975426,0.59586,-0.08766
0,-0.00071880720478,0.00016585285320000001,0.5652,2.44958
0,0.00071880720478,0.00016585285320000001,0.5652,-2.44958
0,-0.00020466042545000003,0.00015780083216000002,0.53776,0.69745
0,0.00020466042545000003,0.00015780083216000002,0.53776,-0.69745
0,-0.0,0.00014364817273000003,0.48953,0.0
0,-0.0006670324747400002,0.00013904408344,0.47384,2.27314
0,0.0006670324747400002,0.00013904408344,0.47384,-2.27314
0,-0.0006490562790800001,0.00012882059900000002,0.439,2.21188
0,0.0006490562790800001,0.00012882059900000002,0.439,-2.21188
0,-0.0,0.00012497945631,0.42591,0.0
0,-9.770118095000001e-05,0.00011672202657000001,0.39777,0.33295
0,9.770118095000001e-05,0.00011672202657000001,0.39777,-0.33295
0,-0.00045593395375000004,0.00011641097911000002,0.39671,1.55375
0,0.00045593395375000004,0.00011641097911000002,0.39671,-1.55375
0,-0.00018841259728,0.00010973813077000001,0.37397,0.64208
0,0.00018841259728,0.00010973813077000001,0.37397,-0.64208
0,-0.0003168869359000001,9.862552010000001e-05,0.3361,1.0799
0,0.0003168869359000001,9.862552010000001e-05,0.3361,-1.0799
0,-0.00060531302921,9.007464936000001e-05,0.30696,2.06281
0,0.00060531302921,9.007464936000001e-05,0.30696,-2.06281
0,-0.00031289026948,8.716371464000001e-05,0.29704,1.06628
0,0.00031289026948,8.716371464000001e-05,0.29704,-1.06628
0,-0.00027464903836000004,8.469587583000001e-05,0.28863,0.93596
0,0.00027464903836000004,8.469587583000001e-05,0.28863,-0.93596
0,-0.00042908997107000003,8.373045494e-05,0.28534,1.46227
0,0.00042908997107000003,8.373045494e-05,0.28534,-1.46227
0,-0.0,5.905206684e-05,0.20124,0.0
0,-0.0,5.8500397760000005e-05,0.19936,0.0
0,-0.00039127129499000004,5.662824418000001e-05,0.19298,1.33339
0,0.00039127129499000004,5.662824418000001e-05,0.19298,-1.33339
0,-0.0003912742294,5.662824418000001e-05,0.19298,1.3334
0,0.0003912742294,5.662824418000001e-05,0.19298,-1.3334
0,-0.0003912742294,5.662237536e-05,0.19296,1.3334
0,0.0003912742294,5.662237536e-05,0.19296,-1.3334
0,-4.62169575e-06,5.3288885600000006e-05,0.1816,0.01575
0,4.62169575e-06,5.3288885600000006e-05,0.1816,-0.01575
0,-0.00039332831640000003,5.317737802e-05,0.18122,1.3404
0,0.00039332831640000003,5.317737802e-05,0.18122,-1.3404
0,-3.72376629e-06,5.149009227e-05,0.17547,0.01269
0,3.72376629e-06,5.149009227e-05,0.17547,-0.01269
0,-0.0,5.010211634000001e-05,0.17074,0.0
0,-0.00027142118736,4.015153203000001e-05,0.13683,0.92496
0,0.00027142118736,4.015153203000001e-05,0.13683,-0.92496
0,-0.00035569450815000004,3.761033297e-05,0.12817,1.21215
0,0.00035569450815000004,3.761033297e-05,0.12817,-1.21215
0,-0.00035569450815000004,3.761033297e-05,0.12817,1.21215
0,0.00035569450815000004,3.761033297e-05,0.12817,-1.21215
0,-0.00035569450815000004,3.760152974e-05,0.12814,1.21215
0,0.00035569450815000004,3.760152974e-05,0.12814,-1.21215
0,-0.00035579134368000004,3.707627035e-05,0.12635,1.21248
0,0.00035579134368000004,3.707627035e-05,0.12635,-1.21248
0,-0.0,3.2205149750000006e-05,0.10975,0.0
0,-0.000336283386,2.915923217e-05,0.09937,1.146
0,0.000336283386,2.915923217e-05,0.09937,-1.146
0,-0.000336283386,2.915923217e-05,0.09937,1.146
0,0.000336283386,2.915923217e-05,0.09937,-1.146
0,-0.000336283386,2.9156297760000003e-05,0.09936,1.146
0,0.000336283386,2.9156297760000003e-05,0.09936,-1.146
0,-0.00033566715990000003,2.902718372e-05,0.09892,1.1439
0,0.00033566715990000003,2.902718372e-05,0.09892,-1.1439
0,-0.0,2.72606689e-05,0.0929,0.0
0,-0.00032288780435,2.4041621130000002e-05,0.08193,1.10035
0,0.00032288780435,2.4041621130000002e-05,0.08193,-1.10035
0,-0.00032288780435,2.4041621130000002e-05,0.08193,1.10035
0,0.00032288780435,2.4041621130000002e-05,0.08193,-1.10035
0,-0.00032288780435,2.403575231e-05,0.08191,1.10035
0,0.00032288780435,2.403575231e-05,0.08191,-1.10035
0,-0.0003231078851,2.3850884480000004e-05,0.08128,1.1011
0,0.0003231078851,2.3850884480000004e-05,0.08128,-1.1011
0,-0.00010680078636,2.112481759e-05,0.07199,0.36396
0,0.00010680078636,2.112481759e-05,0.07199,-0.36396
0,-0.00010691522835000002,2.0884195970000002e-05,0.07117,0.36435
0,0.00010691522835000002,2.0884195970000002e-05,0.07117,-0.36435
0,-0.00031274354898,2.0499788260000003e-05,0.06986,1.06578
0,0.00031274354898,2.0499788260000003e-05,0.06986,-1.06578
0,-0.00031274354898,2.0499788260000003e-05,0.06986,1.06578
0,0.00031274354898,2.0499788260000003e-05,0.06986,-1.06578
0,-0.00031274354898,2.0499788260000003e-05,0.06986,1.06578
0,0.00031274354898,2.0499788260000003e-05,0.06986,-1.06578
0,-0.00010722627581000001,2.0470444160000004e-05,0.06976,0.36541
0,0.00010722627581000001,2.0470444160000004e-05,0.06976,-0.36541
0,-0.00031270540165,2.0338395710000002e-05,0.06931,1.06565
0,0.00031270540165,2.0338395710000002e-05,0.06931,-1.06565
0,-0.00030463577415,1.7861753670000002e-05,0.06087,1.03815
0,0.00030463577415,1.7861753670000002e-05,0.06087,-1.03815
0,-0.00030463577415,1.7861753670000002e-05,0.06087,1.03815
0,0.00030463577415,1.7861753670000002e-05,0.06087,-1.03815
0,-0.00030463870856000004,1.7852950440000002e-05,0.06084,1.03816
0,0.00030463870856000004,1.7852950440000002e-05,0.06084,-1.03816
0,-0.00030507006683000003,1.7741442860000003e-05,0.06046,1.03963
0,0.00030507006683000003,1.7741442860000003e-05,0.06046,-1.03963
0,-0.00029705619312000005,1.5922108660000002e-05,0.05426,1.01232
0,0.00029705619312000005,1.5922108660000002e-05,0.05426,-1.01232
0,-0.0,1.4880393110000001e-05,0.05071,0.0
0,-0.00012373233206,1.0895464330000002e-05,0.03713,0.42166
0,0.00012373233206,1.0895464330000002e-05,0.03713,-0.42166
0,-5.9970537170000006e-05,7.1981077300000005e-06,0.02453,0.20437
0,5.9970537170000006e-05,7.1981077300000005e-06,0.02453,-0.20437
0,-1.721618347e-05,3.60345548e-06,0.01228,0.05867
0,1.721618347e-05,3.60345548e-06,0.01228,-0.05867
0,-7.389724703e-05,3.39804678e-06,0.01158,0.25183
0,7.389724703e-05,3.39804678e-06,0.01158,-0.25183
0,-0.00019491231543,3.1926380800000006e-06,0.01088,0.66423
0,0.00019491231543,3.1926380800000006e-06,0.01088,-0.66423
0,-1.80759656e-06,5.8688200000000007e-08,0.0002,0.00616
0,1.80759656e-06,5.8688200000000007e-08,0.0002,-0.00616
0,-0.00010288334901,-2.5822808000000003e-07,-0.00088,0.35061
0,0.00010288334901,-2.5822808000000003e-07,-0.00088,-0.35061
0,-0.00010361108269000001,-2.9050659000000004e-07,-0.00099,0.35309
0,0.00010361108269000001,-2.9050659000000004e-07,-0.00099,-0.35309
0,-0.0,-5.243790670000001e-06,-0.01787,0.0
